date,competition,season,home_team,away_team,home_goals,away_goals,neutral_site,home_odds,draw_odds,away_odds,home_xg,away_xg,result,actual_outcome_id,source_file
2025-02-16,La Liga 2024-25,2024-25,Valladolid,Sevilla,0,4,False,4.01,3.38,1.99,,,A,2,2425_SP1.csv
2025-02-16,Ligue 1 2024-25,2024-25,Le Havre,Nice,1,3,False,5.18,3.96,1.65,,,A,2,2425_F1.csv
2025-02-16,Ligue 1 2024-25,2024-25,Lens,Strasbourg,0,2,False,1.76,3.91,4.39,,,A,2,2425_F1.csv
2025-02-16,Ligue 1 2024-25,2024-25,Montpellier,Lyon,1,4,False,4.79,4.37,1.64,,,A,2,2425_F1.csv
2025-02-16,Ligue 1 2024-25,2024-25,Reims,Angers,0,1,False,1.99,3.44,3.85,,,A,2,2425_F1.csv
2025-02-16,Ligue 1 2024-25,2024-25,Rennes,Lille,0,2,False,2.64,3.31,2.7,,,A,2,2425_F1.csv
2025-02-16,Premier League 2024-25,2024-25,Liverpool,Wolves,2,1,False,1.19,7.85,12.84,,,H,0,2425_E0.csv
2025-02-16,Premier League 2024-25,2024-25,Tottenham,Man United,1,0,False,2.45,3.73,2.69,,,H,0,2425_E0.csv
2025-02-16,Serie A 2024-25,2024-25,Fiorentina,Como,0,2,False,2.03,3.53,3.68,,,A,2,2425_I1.csv
2025-02-16,Serie A 2024-25,2024-25,Juventus,Inter,1,0,False,3.38,3.25,2.24,,,H,0,2425_I1.csv
2025-02-16,Serie A 2024-25,2024-25,Monza,Lecce,0,0,False,2.73,3.13,2.74,,,D,1,2425_I1.csv
2025-02-16,Serie A 2024-25,2024-25,Parma,Roma,0,1,False,3.62,3.56,2.04,,,A,2,2425_I1.csv
2025-02-16,Serie A 2024-25,2024-25,Udinese,Empoli,3,0,False,1.81,3.49,4.73,,,H,0,2425_I1.csv
2025-02-17,La Liga 2024-25,2024-25,Barcelona,Vallecano,1,0,False,1.2,7.43,12.37,,,H,0,2425_SP1.csv
2025-02-17,Serie A 2024-25,2024-25,Genoa,Venezia,2,0,False,1.89,3.47,4.33,,,H,0,2425_I1.csv
2025-02-19,Premier League 2024-25,2024-25,Aston Villa,Liverpool,2,2,False,3.93,4.0,1.85,,,D,1,2425_E0.csv
2025-02-21,Bundesliga 2024-25,2024-25,Freiburg,Werder Bremen,5,0,False,2.06,3.48,3.74,,,H,0,2425_D1.csv
2025-02-21,La Liga 2024-25,2024-25,Celta,Osasuna,1,0,False,1.7,3.8,5.2,,,H,0,2425_SP1.csv
2025-02-21,Ligue 1 2024-25,2024-25,Rennes,Reims,1,0,False,2.13,3.46,3.5,,,H,0,2425_F1.csv
2025-02-21,Premier League 2024-25,2024-25,Leicester,Brentford,0,4,False,3.7,3.86,1.96,,,A,2,2425_E0.csv
2025-02-21,Serie A 2024-25,2024-25,Lecce,Udinese,0,1,False,2.99,3.05,2.61,,,A,2,2425_I1.csv
2025-02-22,Bundesliga 2024-25,2024-25,Dortmund,Union Berlin,6,0,False,1.55,4.46,5.59,,,H,0,2425_D1.csv
2025-02-22,Bundesliga 2024-25,2024-25,Holstein Kiel,Leverkusen,0,2,False,10.53,6.57,1.25,,,A,2,2425_D1.csv
2025-02-22,Bundesliga 2024-25,2024-25,M'gladbach,Augsburg,0,3,False,1.84,3.79,4.19,,,A,2,2425_D1.csv
2025-02-22,Bundesliga 2024-25,2024-25,Mainz,St Pauli,2,0,False,1.8,3.57,4.73,,,H,0,2425_D1.csv
2025-02-22,Bundesliga 2024-25,2024-25,Wolfsburg,Bochum,1,1,False,1.55,4.42,5.7,,,D,1,2425_D1.csv
2025-02-22,La Liga 2024-25,2024-25,Alaves,Espanol,0,1,False,1.8,3.38,5.22,,,A,2,2425_SP1.csv
2025-02-22,La Liga 2024-25,2024-25,Las Palmas,Barcelona,0,2,False,10.33,6.79,1.24,,,A,2,2425_SP1.csv
2025-02-22,La Liga 2024-25,2024-25,Valencia,Ath Madrid,0,3,False,4.35,3.42,1.91,,,A,2,2425_SP1.csv
2025-02-22,La Liga 2024-25,2024-25,Vallecano,Villarreal,0,1,False,2.98,3.42,2.39,,,A,2,2425_SP1.csv
2025-02-22,Ligue 1 2024-25,2024-25,Auxerre,Marseille,3,0,False,5.59,4.4,1.55,,,H,0,2425_F1.csv
2025-02-22,Ligue 1 2024-25,2024-25,Lille,Monaco,2,1,False,2.17,3.72,3.13,,,H,0,2425_F1.csv
2025-02-22,Ligue 1 2024-25,2024-25,St Etienne,Angers,3,3,False,2.4,3.29,3.05,,,D,1,2425_F1.csv
2025-02-22,Premier League 2024-25,2024-25,Arsenal,West Ham,0,1,False,1.25,6.2,11.63,,,A,2,2425_E0.csv
2025-02-22,Premier League 2024-25,2024-25,Aston Villa,Chelsea,2,1,False,2.62,3.7,2.56,,,H,0,2425_E0.csv
2025-02-22,Premier League 2024-25,2024-25,Bournemouth,Wolves,0,1,False,1.56,4.45,5.5,,,A,2,2425_E0.csv
2025-02-22,Premier League 2024-25,2024-25,Everton,Man United,2,2,False,2.55,3.2,2.96,,,D,1,2425_E0.csv
2025-02-22,Premier League 2024-25,2024-25,Fulham,Crystal Palace,0,2,False,2.05,3.48,3.74,,,A,2,2425_E0.csv
2025-02-22,Premier League 2024-25,2024-25,Ipswich,Tottenham,1,4,False,3.87,3.89,1.89,,,A,2,2425_E0.csv
2025-02-22,Premier League 2024-25,2024-25,Southampton,Brighton,0,4,False,5.52,4.38,1.57,,,A,2,2425_E0.csv
2025-02-22,Serie A 2024-25,2024-25,Inter,Genoa,1,0,False,1.26,5.9,11.5,,,H,0,2425_I1.csv
2025-02-22,Serie A 2024-25,2024-25,Parma,Bologna,2,0,False,4.03,3.63,1.92,,,H,0,2425_I1.csv
2025-02-22,Serie A 2024-25,2024-25,Torino,Milan,2,1,False,3.86,3.39,2.03,,,H,0,2425_I1.csv
2025-02-22,Serie A 2024-25,2024-25,Venezia,Lazio,0,0,False,5.08,4.06,1.66,,,D,1,2425_I1.csv
2025-02-23,Bundesliga 2024-25,2024-25,Bayern Munich,Ein Frankfurt,4,0,False,1.3,6.33,8.27,,,H,0,2425_D1.csv
2025-02-23,Bundesliga 2024-25,2024-25,Hoffenheim,Stuttgart,1,1,False,3.5,3.92,1.96,,,D,1,2425_D1.csv
2025-02-23,Bundesliga 2024-25,2024-25,RB Leipzig,Heidenheim,2,2,False,1.35,5.37,7.98,,,D,1,2425_D1.csv
2025-02-23,La Liga 2024-25,2024-25,Ath Bilbao,Valladolid,7,1,False,1.16,7.34,18.55,,,H,0,2425_SP1.csv
2025-02-23,La Liga 2024-25,2024-25,Getafe,Betis,1,2,False,2.61,3.06,2.95,,,A,2,2425_SP1.csv
2025-02-23,La Liga 2024-25,2024-25,Real Madrid,Girona,2,0,False,1.28,6.26,9.32,,,H,0,2425_SP1.csv
2025-02-23,La Liga 2024-25,2024-25,Sociedad,Leganes,3,0,False,1.55,3.79,7.03,,,H,0,2425_SP1.csv
2025-02-23,Ligue 1 2024-25,2024-25,Le Havre,Toulouse,1,4,False,3.91,3.46,1.97,,,A,2,2425_F1.csv
2025-02-23,Ligue 1 2024-25,2024-25,Lyon,Paris SG,2,3,False,4.25,4.26,1.72,,,A,2,2425_F1.csv
2025-02-23,Ligue 1 2024-25,2024-25,Nantes,Lens,3,1,False,3.6,3.41,2.08,,,H,0,2425_F1.csv
2025-02-23,Ligue 1 2024-25,2024-25,Nice,Montpellier,2,0,False,1.37,5.23,7.62,,,H,0,2425_F1.csv
2025-02-23,Ligue 1 2024-25,2024-25,Strasbourg,Brest,0,0,False,1.99,3.61,3.67,,,D,1,2425_F1.csv
2025-02-23,Premier League 2024-25,2024-25,Man City,Liverpool,0,2,False,2.9,3.86,2.26,,,A,2,2425_E0.csv
2025-02-23,Premier League 2024-25,2024-25,Newcastle,Nott'm Forest,4,3,False,1.81,3.96,4.11,,,H,0,2425_E0.csv
2025-02-23,Serie A 2024-25,2024-25,Cagliari,Juventus,0,1,False,4.0,3.51,1.94,,,A,2,2425_I1.csv
2025-02-23,Serie A 2024-25,2024-25,Como,Napoli,2,1,False,3.54,3.17,2.22,,,H,0,2425_I1.csv
2025-02-23,Serie A 2024-25,2024-25,Empoli,Atalanta,0,5,False,5.82,4.16,1.56,,,A,2,2425_I1.csv
2025-02-23,Serie A 2024-25,2024-25,Verona,Fiorentina,1,0,False,4.16,3.54,1.9,,,H,0,2425_I1.csv
2025-02-24,La Liga 2024-25,2024-25,Sevilla,Mallorca,1,1,False,2.09,3.17,3.93,,,D,1,2425_SP1.csv
2025-02-24,Serie A 2024-25,2024-25,Roma,Monza,4,0,False,1.32,5.26,9.74,,,H,0,2425_I1.csv
2025-02-25,Premier League 2024-25,2024-25,Brighton,Bournemouth,2,1,False,2.06,3.81,3.43,,,H,0,2425_E0.csv
2025-02-25,Premier League 2024-25,2024-25,Chelsea,Southampton,4,0,False,1.17,8.55,14.69,,,H,0,2425_E0.csv
2025-02-25,Premier League 2024-25,2024-25,Crystal Palace,Aston Villa,4,1,False,2.55,3.38,2.83,,,H,0,2425_E0.csv
2025-02-25,Premier League 2024-25,2024-25,Wolves,Fulham,1,2,False,2.71,3.34,2.69,,,A,2,2425_E0.csv
2025-02-26,Premier League 2024-25,2024-25,Brentford,Everton,1,1,False,2.02,3.68,3.59,,,D,1,2425_E0.csv
2025-02-26,Premier League 2024-25,2024-25,Liverpool,Newcastle,2,0,False,1.52,4.77,5.64,,,H,0,2425_E0.csv
2025-02-26,Premier League 2024-25,2024-25,Man United,Ipswich,3,2,False,1.52,4.55,5.83,,,H,0,2425_E0.csv
2025-02-26,Premier League 2024-25,2024-25,Nott'm Forest,Arsenal,0,0,False,3.94,3.48,1.98,,,D,1,2425_E0.csv
2025-02-26,Premier League 2024-25,2024-25,Tottenham,Man City,0,1,False,3.22,4.09,2.04,,,A,2,2425_E0.csv
2025-02-27,Premier League 2024-25,2024-25,West Ham,Leicester,2,0,False,1.63,4.15,5.17,,,H,0,2425_E0.csv
2025-02-27,Serie A 2024-25,2024-25,Bologna,Milan,2,1,False,2.84,3.28,2.54,,,H,0,2425_I1.csv
2025-02-28,Bundesliga 2024-25,2024-25,Stuttgart,Bayern Munich,1,3,False,4.85,4.29,1.67,,,A,2,2425_D1.csv
2025-02-28,La Liga 2024-25,2024-25,Valladolid,Las Palmas,1,1,False,3.14,3.21,2.43,,,D,1,2425_SP1.csv
2025-02-28,Ligue 1 2024-25,2024-25,Monaco,Reims,3,0,False,1.38,5.24,7.85,,,H,0,2425_F1.csv
2025-02-28,Serie A 2024-25,2024-25,Fiorentina,Lecce,1,0,False,1.8,3.51,4.93,,,H,0,2425_I1.csv
2025-03-01,La Liga 2024-25,2024-25,Valencia,Real Madrid,1,2,False,7.11,4.67,1.44,,,A,2,2425_SP1.csv
2025-03-01,Ligue 1 2024-25,2024-25,Nice,Rennes,3,2,False,2.19,3.35,3.39,,,H,0,2425_F1.csv
2025-03-02,La Liga 2024-25,2024-25,Girona,Las Palmas,2,1,False,1.62,4.1,5.29,,,H,0,2425_SP1.csv
2025-03-02,Premier League 2024-25,2024-25,Chelsea,West Ham,2,1,False,1.36,5.54,7.58,,,H,0,2425_E0.csv
2025-03-02,Serie A 2024-25,2024-25,Cagliari,Lazio,1,2,False,3.67,3.52,2.02,,,A,2,2425_I1.csv
2025-03-03,Serie A 2024-25,2024-25,Juventus,Verona,2,0,False,1.29,5.37,10.71,,,H,0,2425_I1.csv
2025-03-04,Premier League 2024-25,2024-25,Chelsea,Tottenham,1,0,False,1.64,4.5,4.57,,,H,0,2425_E0.csv
2025-03-05,Bundesliga 2024-25,2024-25,Dortmund,Wolfsburg,4,0,False,1.32,5.97,7.96,,,H,0,2425_D1.csv
2025-03-05,Bundesliga 2024-25,2024-25,M'gladbach,Hoffenheim,4,4,False,2.1,3.95,3.11,,,D,1,2425_D1.csv
2025-03-05,Bundesliga 2024-25,2024-25,RB Leipzig,Bayern Munich,3,3,False,4.49,4.57,1.64,,,D,1,2425_D1.csv
2025-03-05,Bundesliga 2024-25,2024-25,St Pauli,Stuttgart,0,1,False,2.67,3.47,2.57,,,A,2,2425_D1.csv
2025-03-05,Bundesliga 2024-25,2024-25,Union Berlin,Werder Bremen,2,2,False,2.72,3.42,2.56,,,D,1,2425_D1.csv
2025-03-05,La Liga 2024-25,2024-25,Alaves,Ath Madrid,0,0,False,3.76,3.15,2.14,,,D,1,2425_SP1.csv
2025-03-05,La Liga 2024-25,2024-25,Las Palmas,Valencia,2,3,False,2.59,3.34,2.73,,,A,2,2425_SP1.csv
2025-03-05,La Liga 2024-25,2024-25,Valladolid,Barcelona,1,2,False,14.72,8.53,1.15,,,A,2,2425_SP1.csv
2025-03-05,La Liga 2024-25,2024-25,Villarreal,Osasuna,4,2,False,1.54,4.4,5.77,,,H,0,2425_SP1.csv
2025-03-05,Ligue 1 2024-25,2024-25,St Etienne,Monaco,1,3,False,6.58,5.27,1.4,,,A,2,2425_F1.csv
2025-03-05,Ligue 1 2024-25,2024-25,Strasbourg,Paris SG,2,1,False,2.43,3.9,2.57,,,H,0,2425_F1.csv
2025-03-05,Ligue 1 2024-25,2024-25,Toulouse,Rennes,2,1,False,2.12,3.43,3.42,,,H,0,2425_F1.csv
2025-03-05,Premier League 2024-25,2024-25,Arsenal,Bournemouth,1,2,False,2.08,3.6,3.47,,,A,2,2425_E0.csv
2025-03-05,Premier League 2024-25,2024-25,Aston Villa,Fulham,1,0,False,1.79,3.88,4.32,,,H,0,2425_E0.csv
2025-03-05,Premier League 2024-25,2024-25,Everton,Ipswich,2,2,False,1.47,4.4,7.07,,,D,1,2425_E0.csv
2025-03-05,Premier League 2024-25,2024-25,Leicester,Southampton,2,0,False,2.33,3.62,2.93,,,H,0,2425_E0.csv
2025-03-05,Serie A 2024-25,2024-25,Cagliari,Udinese,1,2,False,2.21,3.16,3.53,,,A,2,2425_I1.csv
2025-03-05,Serie A 2024-25,2024-25,Inter,Verona,1,0,False,1.33,5.03,9.61,,,H,0,2425_I1.csv
2025-03-05,Serie A 2024-25,2024-25,Lecce,Napoli,0,1,False,6.55,4.08,1.53,,,A,2,2425_I1.csv
2025-03-05,Serie A 2024-25,2024-25,Parma,Como,0,1,False,3.1,3.38,2.31,,,A,2,2425_I1.csv
2025-03-10,Bundesliga 2025-26,2025-26,Hoffenheim,FC Koln,0,1,False,1.91,3.82,3.61,,,A,2,2526_D1.csv
2025-03-10,La Liga 2025-26,2025-26,Osasuna,Getafe,2,1,False,2.15,2.86,4.1,,,H,0,2526_SP1.csv
2025-03-10,Ligue 1 2025-26,2025-26,Paris FC,Lorient,2,0,False,1.74,3.9,4.39,,,H,0,2526_F1.csv
2025-03-10,Premier League 2025-26,2025-26,Bournemouth,Fulham,3,1,False,1.97,3.5,3.85,,,H,0,2526_E0.csv
2025-03-10,Serie A 2025-26,2025-26,Verona,Sassuolo,0,1,False,2.45,3.12,2.99,,,A,2,2526_I1.csv
2025-03-11,La Liga 2025-26,2025-26,Oviedo,Osasuna,0,0,False,2.95,3.01,2.52,,,D,1,2526_SP1.csv
2025-03-11,Premier League 2025-26,2025-26,Sunderland,Everton,1,1,False,2.74,3.12,2.67,,,D,1,2526_E0.csv
2025-03-11,Serie A 2025-26,2025-26,Lazio,Cagliari,2,0,False,1.55,3.95,6.05,,,H,0,2526_I1.csv
2025-03-11,Serie A 2025-26,2025-26,Sassuolo,Genoa,1,2,False,2.42,3.02,3.12,,,A,2,2526_I1.csv
2025-03-12,La Liga 2025-26,2025-26,Ath Bilbao,Real Madrid,0,3,False,4.17,3.87,1.79,,,A,2,2526_SP1.csv
2025-03-12,Premier League 2025-26,2025-26,Arsenal,Brentford,2,0,False,1.35,4.97,8.94,,,H,0,2526_E0.csv
2025-03-12,Premier League 2025-26,2025-26,Brighton,Aston Villa,3,4,False,2.15,3.48,3.33,,,A,2,2526_E0.csv
2025-03-12,Premier League 2025-26,2025-26,Burnley,Crystal Palace,0,1,False,4.57,3.71,1.77,,,A,2,2526_E0.csv
2025-03-12,Premier League 2025-26,2025-26,Leeds,Chelsea,3,1,False,4.31,3.87,1.78,,,H,0,2526_E0.csv
2025-03-12,Premier League 2025-26,2025-26,Liverpool,Sunderland,1,1,False,1.35,5.29,8.05,,,D,1,2526_E0.csv
2025-03-12,Premier League 2025-26,2025-26,Wolves,Nott'm Forest,0,1,False,3.28,3.3,2.24,,,A,2,2526_E0.csv
2025-03-14,Bundesliga 2024-25,2024-25,St Pauli,Hoffenheim,1,0,False,2.3,3.28,3.3,,,H,0,2425_D1.csv
2025-03-14,La Liga 2024-25,2024-25,Las Palmas,Alaves,2,2,False,2.91,3.02,2.7,,,D,1,2425_SP1.csv
2025-03-14,Ligue 1 2024-25,2024-25,Nice,Auxerre,1,1,False,1.6,4.1,5.54,,,D,1,2425_F1.csv
2025-03-14,Serie A 2024-25,2024-25,Genoa,Lecce,2,1,False,2.11,2.99,4.22,,,H,0,2425_I1.csv
2025-03-15,Bundesliga 2024-25,2024-25,Augsburg,Wolfsburg,1,0,False,2.6,3.29,2.81,,,H,0,2425_D1.csv
2025-03-15,Bundesliga 2024-25,2024-25,Mainz,Freiburg,2,2,False,2.01,3.42,3.91,,,D,1,2425_D1.csv
2025-03-15,Bundesliga 2024-25,2024-25,RB Leipzig,Dortmund,2,0,False,2.41,3.63,2.82,,,H,0,2425_D1.csv
2025-03-15,Bundesliga 2024-25,2024-25,Union Berlin,Bayern Munich,1,1,False,8.5,5.27,1.35,,,D,1,2425_D1.csv
2025-03-15,Bundesliga 2024-25,2024-25,Werder Bremen,M'gladbach,2,4,False,2.4,3.61,2.83,,,A,2,2425_D1.csv
2025-03-15,La Liga 2024-25,2024-25,Girona,Valencia,1,1,False,1.98,3.53,3.87,,,D,1,2425_SP1.csv
